playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481006,2024,Tyler Tucker,STL,D,4on5,19,288,7,0.62,0.3,0.11,0.11,0.21,0.14,0.21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,5,0,2,1,4,0,0,1027,0,0,0,0,0.81,0.09,0.09,0.09,0.09,1,0,0,1,0,0,0,0,1,0,0,0.09,0,0,0,0,1,1,1,0.01,0,0,0.1,0.1,0.1,4.42,0.2,0.19,0.2,0.19,5,1,2,8,0,0,0,5,1,0,0.09,0.11,0,0,0,0,8,6,6,0.1,0,0,0.3,0.3,0.29,0.41,3.17,7,26,0,0,0,0,0,0
8481006,2024,Tyler Tucker,STL,D,5on4,19,92,3,1.05,0,0.86,0,0.81,0,0.79,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,2,0,0,819,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0.33,26,6,0,0,0,0,0,0
8480032,2024,Shane Bowers,NJD,C,other,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480032,2024,Shane Bowers,NJD,C,all,4,1981,48,-0.09,0.46,0.59,0.48,0.56,0.5,0.59,44,1.58,0.05,0.05,0.34,0.05,0.64,0.88,0.05,0.05,0.05,0,0,2,0,0,2,0,0,1,0,0,0,0,1,2,2,0,0,1,9,1,1,2,0,0,0.05,0,0,0,0,0,2.1,2,2.09,0,0.01,0.25,0,0.06,0.06,0.06,48,4,0,8,36,6,5,4,33,1,0,12419,0,0,0,1,15.01,1.11,1.09,1.1,1.08,11,9,5,25,1,1,0,15,4,1,0.29,0.57,0.25,1,0,0,24.78,20,19.77,0.2,0.25,0.25,1.06,1.04,1.03,14.46,1.29,1.26,1.37,1.33,15,5,7,27,2,2,0,14,4,2,0.32,0.45,0.53,0,2,0,28.04,20,20.64,0.16,0.53,0.53,0.94,0.99,0.99,13.99,9.68,242,190,0,0,0,0,0,0
8480032,2024,Shane Bowers,NJD,C,5on5,4,1950,47,-0.09,0.46,0.67,0.47,0.59,0.49,0.62,43,1.58,0.05,0.05,0.34,0.05,0.64,0.88,0.05,0.05,0.05,0,0,2,0,0,2,0,0,1,0,0,0,0,1,2,2,0,0,1,9,1,1,2,0,0,0.05,0,0,0,0,0,2.1,2,2.09,0,0.01,0.25,0,0.06,0.06,0.06,47,4,0,8,35,6,5,4,32,1,0,9157,0,0,0,1,14.26,1.1,1.08,1.08,1.06,10,9,5,24,1,1,0,14,4,1,0.28,0.57,0.25,1,0,0,23.78,19,18.77,0.2,0.25,0.25,1.05,1.02,1.01,14.46,1.29,1.26,1.37,1.33,15,5,7,27,2,2,0,14,4,2,0.32,0.45,0.53,0,2,0,28.04,20,20.64,0.16,0.53,0.53,0.94,0.99,0.99,7.94,3.93,172,118,0.06,0.02,3,1,3,1
8480032,2024,Shane Bowers,NJD,C,4on5,4,31,1,0.25,1,0.29,1,0.16,1,0.12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,693,0,0,0,0,0.74,0.01,0.01,0.01,0.01,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0.01,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.2,4,21,0,0,0,0,0,0
8480032,2024,Shane Bowers,NJD,C,5on4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477018,2024,Ben Hutton,VGK,D,other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477018,2024,Ben Hutton,VGK,D,all,5,3350,65,-0.15,0.51,0.53,0.41,0.51,0.47,0.51,32,5.36,0.15,0.3,1.27,0.17,3.57,2.54,0.15,0.16,0.16,0,0,6,2,1,9,0,0,0,0,1,0,3,4,6,8,0,0,0,3,0,0,8,0,0,0.15,0,0,0,0,0,9.46,8,8.39,0,0.06,0,0,0.21,0.22,0.22,65,5,5,10,45,8,13,9,35,0,0,14679,0,0,0,5,24.67,1.96,1.87,2.08,1.98,25,8,8,41,2,4,1,24,6,3,0.54,0.72,0.7,0,1,1,42.89,33,34.25,0.31,0.76,0.76,1.5,1.6,1.58,26.53,1.85,1.7,1.76,1.62,21,16,21,58,2,3,0,33,3,1,1.16,0.38,0.31,1,1,0,55.93,37,35.5,0.31,0.48,0.48,1.68,1.59,1.51,15.74,13.81,266,257,0,0,0,0,0,0
8477018,2024,Ben Hutton,VGK,D,5on5,5,3307,64,-0.15,0.51,0.45,0.41,0.48,0.47,0.47,31,5.36,0.15,0.3,1.27,0.17,3.57,2.54,0.15,0.16,0.16,0,0,6,2,1,9,0,0,0,0,1,0,3,4,6,8,0,0,0,3,0,0,8,0,0,0.15,0,0,0,0,0,9.46,8,8.39,0,0.06,0,0,0.21,0.22,0.22,64,5,5,10,44,8,13,8,35,0,0,12091,0,0,0,5,24.67,1.96,1.87,2.08,1.98,25,8,8,41,2,4,1,24,6,3,0.54,0.72,0.7,0,1,1,42.89,33,34.25,0.31,0.76,0.76,1.5,1.6,1.58,26.53,1.85,1.7,1.76,1.62,21,16,21,58,2,3,0,33,3,1,1.16,0.38,0.31,1,1,0,55.93,37,35.5,0.31,0.48,0.48,1.68,1.59,1.51,8.58,10.42,205,220,0.04,0,3,0,2,0
8477018,2024,Ben Hutton,VGK,D,4on5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477018,2024,Ben Hutton,VGK,D,5on4,5,43,1,0.17,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,11,0,0,0,0,0,0,0
8473419,2024,Brad Marchand,BOS,L,other,57,3360,49,37.68,0.54,0.53,0.59,0.43,0.58,0.43,142,22.79,8.21,1.6,3.7,0.8,8.79,5.9,7.59,8.21,7.59,3,1,19,10,8,37,11,7,6,2,0,1,6,9,12,22,0,0,0,2,1,2,8,6,15,0.33,0.75,7.13,0,1,6,37,29,29,0,0.47,2.1,1.69,6.99,6.99,6.79,49,12,6,2,29,3,7,15,24,0,1,3620,0,2,1,1,54.81,14.32,13.15,14.32,13.15,45,32,36,113,13,6,2,37,17,23,1.45,2.13,10.74,1,2,10,113,77,77,1.22,2.1,2.1,13.44,13.44,12.86,37.88,12,11.65,12,11.65,36,19,23,78,13,4,1,26,11,18,1.23,1.4,9.37,2,0,11,78,55,55,0.73,1.39,1.39,11.34,11.34,11.19,9.4,8.4,80,106,0,0,0,1,0,0
8473419,2024,Brad Marchand,BOS,L,all,57,63453,1329,43.15,0.56,0.46,0.55,0.46,0.55,0.45,190,180.71,24.94,12.88,41.33,6.34,85.49,61.03,23.29,24.92,23.27,16,8,161,71,85,317,44,20,25,4,27,1,64,95,141,212,25,50,4,64,16,60,145,48,39,4.37,6.15,14.42,5,7,8,316.92,232,232.85,15,3.07,5.92,5.68,22.32,22.36,21.31,1329,243,161,207,718,166,184,208,771,4,7,144138,50,52,26,25,631.35,70.94,66.61,70.88,66.53,564,293,331,1188,58,66,7,603,167,87,17.65,20.33,32.96,19,17,22,1183.79,857,856.76,10.84,13.97,13.97,67.82,67.8,65.18,519.95,54.69,52.84,54.96,53.1,472,243,259,974,53,47,5,526,128,61,15.78,16.16,22.75,25,9,19,981.08,715,720.14,7.34,9.97,10.04,51.98,52.2,51.49,101.06,120.44,2093,2460,0,0,0,0,0,0
8473419,2024,Brad Marchand,BOS,L,5on5,57,44869,1053,43.15,0.49,0.5,0.49,0.48,0.49,0.47,289,107.42,10.45,6.66,26.86,3.61,51.65,39.76,10.14,10.43,10.13,9,4,91,48,63,202,23,10,10,2,19,0,44,56,81,129,23,46,2,54,13,45,96,29,14,2.62,3.82,4.01,4,6,0,201.92,139,139.85,13,1.41,2.12,2.97,8.89,8.92,8.77,1053,149,129,176,599,134,152,161,606,2,6,122283,46,42,21,19,378.42,32.66,31.58,32.6,31.5,333,182,224,739,29,37,4,379,100,36,10.11,12.44,10.11,15,10,4,734.79,515,514.76,5.01,7.9,7.9,29.77,29.76,29.33,395.82,33.51,32.38,33.78,32.64,354,192,208,754,30,34,2,416,99,31,12.14,12.71,8.65,18,8,4,761.08,546,551.14,5.15,6.73,6.73,31.94,32.17,31.66,77.5,77.92,1815,1961,0.82,1.61,30,27,22,23
8473419,2024,Brad Marchand,BOS,L,4on5,57,4542,114,37.07,0.16,0.08,0.18,0.13,0.22,0.15,178,5.56,0.58,0.3,0.94,0.21,2.09,3.88,0.57,0.58,0.57,0,0,6,2,1,9,0,0,1,0,0,0,1,6,6,8,0,0,2,6,2,2,6,1,1,0.23,0.1,0.25,0,0,0,9,8,8,2,0.07,0.25,0.25,0.41,0.41,0.41,114,2,26,12,74,12,17,13,72,2,0,11035,0,2,1,0,11.74,0.95,0.94,0.95,0.94,13,4,1,18,0,1,0,14,2,1,0.49,0.22,0.25,0,0,0,18,17,17,0.14,0.25,0.25,0.85,0.85,0.85,45.31,5.03,4.94,5.03,4.94,38,22,22,82,5,5,1,45,10,5,1.23,1.08,2.72,2,0,3,82,60,60,0.98,0.83,0.83,5.18,5.18,5.16,2.51,27.1,46,318,0,0.05,0,1,0,1
8473419,2024,Brad Marchand,BOS,L,5on4,57,10682,113,41.48,0.86,0.77,0.85,0.79,0.83,0.75,143,43.56,5.61,4.24,9.53,1.67,22.2,10.74,4.9,5.61,4.9,4,3,43,11,13,67,10,3,8,0,8,0,13,22,40,51,2,4,0,2,0,11,33,12,9,1.11,1.47,3.03,1,0,2,67,54,54,0,1.1,1.45,0.77,5.93,5.93,5.23,113,80,0,17,16,17,8,19,69,0,0,6021,4,6,3,5,182.73,22.69,20.63,22.69,20.63,169,74,69,312,15,22,1,169,47,27,5.39,5.44,11.86,2,5,8,312,243,243,4.42,3.72,3.72,23.4,23.4,21.78,36.95,3.57,3.32,3.57,3.32,39,10,6,55,2,3,0,37,6,6,1.08,0.74,1.76,2,0,0,55,49,49,0.42,0.78,0.85,3.13,3.13,3.09,10.35,3.15,139,36,0.09,0.72,1,4,1,4
8480873,2024,Rasmus Sandin,WSH,D,other,55,2301,38,20.2,0.74,0.54,0.45,0.43,0.46,0.45,132,1.52,0.5,0.14,0.3,0.09,1.02,0.96,0.49,0.5,0.49,2,0,1,2,1,4,3,1,0,0,0,0,1,1,0,2,0,0,0,2,0,0,2,0,1,0.07,0,0.43,0,0,1,4,3,3,0,0.03,0,0,0.53,0.53,0.51,38,9,5,7,17,4,6,7,21,0,0,4664,0,0,0,1,18.51,6.63,6.62,6.63,6.62,18,9,7,34,7,1,0,15,1,11,0.52,0.09,6.03,1,0,6,34,27,27,0.24,0.32,0.32,6.56,6.56,6.54,22.49,2.3,2.28,2.3,2.28,19,13,10,42,4,0,0,22,10,0,0.93,1.37,0,2,2,0,42,32,32,0.47,0,0,2.77,2.77,2.75,16.75,14.39,110,145,0.03,0,1,0,1,0
8480873,2024,Rasmus Sandin,WSH,D,all,55,63531,1205,23.45,0.57,0.51,0.51,0.48,0.52,0.49,218,73.16,4.45,3.96,21.09,2.43,40.19,30.88,4.29,4.48,4.32,10,5,60,43,56,159,19,4,8,0,13,0,35,43,56,99,5,10,0,67,17,50,94,5,4,2.04,0.7,1.7,1,0,3,161.2,103,104.01,26,0.83,1.6,0.1,5.18,5.2,5.01,1205,81,149,156,819,145,154,150,756,0,0,136868,10,6,3,77,549.1,58.17,55.51,58.49,55.85,497,253,257,1007,62,63,10,527,153,70,15.11,19.6,23.46,24,16,22,1017.98,750,757.84,7.48,13.67,13.62,52.04,52.4,51.45,497.73,43.41,41.95,43.31,41.87,446,233,304,983,42,38,5,505,131,43,14.57,16.51,12.33,17,17,8,971.04,679,674.5,6.72,8.72,8.72,41.42,41.34,40.83,129.28,123.75,2225,2366,0,0,0,0,0,0
8480873,2024,Rasmus Sandin,WSH,D,5on5,55,56253,1020,23.45,0.55,0.49,0.5,0.49,0.52,0.5,163,69.37,3.14,3.65,20.37,2.29,38.26,29.3,2.98,3.17,3.02,7,4,57,40,52,149,13,2,7,0,13,0,34,41,55,95,5,10,0,63,17,49,90,5,2,1.89,0.7,0.55,1,0,1,151.2,97,98.01,25,0.75,1.29,0.1,3.78,3.8,3.63,1020,58,130,141,691,124,133,113,650,0,0,106518,10,6,3,73,483.92,45.69,43.45,46.01,43.79,441,221,226,888,50,57,10,475,134,53,13.61,17.15,14.93,22,14,14,898.98,662,669.84,6.38,11.85,11.8,40.27,40.64,39.98,443.04,37.24,35.91,37.15,35.82,397,206,283,886,33,34,3,452,113,38,12.8,14.01,10.43,15,13,5,874.04,603,598.5,5.71,7.56,7.56,35.41,35.32,34.85,74.45,77.55,1687,1746,4.14,0.44,83,10,63,9
8480873,2024,Rasmus Sandin,WSH,D,4on5,55,1959,65,16.63,0.2,0.15,0.23,0.11,0.25,0.13,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,10,1,54,4,5,14,42,0,0,9847,0,0,0,0,7.97,0.68,0.65,0.68,0.65,8,2,2,12,0,1,0,6,4,0,0.12,0.56,0,0,0,0,12,10,10,0.09,0.19,0.19,0.58,0.58,0.57,21.32,2.68,2.6,2.68,2.6,18,12,11,41,3,3,1,22,4,4,0.55,0.56,1.57,0,1,2,41,30,30,0.41,0.99,0.99,2.1,2.1,2.09,2.9,15.88,37,289,0.57,0,3,0,2,0
8480873,2024,Rasmus Sandin,WSH,D,5on4,55,3018,82,11.85,0.83,0.9,0.85,0.85,0.79,0.84,110,2.26,0.81,0.16,0.43,0.05,0.92,0.62,0.81,0.81,0.81,1,1,2,1,3,6,3,1,1,0,0,0,0,1,1,2,0,0,0,2,0,1,2,0,1,0.08,0,0.73,0,0,1,6,3,3,1,0.05,0.31,0,0.87,0.87,0.87,82,14,4,7,57,13,10,16,43,0,0,8070,0,0,0,0,37.29,5.1,4.73,5.1,4.73,28,21,22,71,5,4,0,29,14,6,0.8,1.8,2.5,1,2,2,71,49,49,0.76,1.31,1.31,4.55,4.55,4.28,9.96,1.03,1.02,1.03,1.02,11,2,0,13,2,1,1,9,3,1,0.29,0.42,0.33,0,1,1,13,13,13,0.11,0.16,0.16,0.98,0.98,0.98,19.96,2.31,240,43,0,0,0,0,0,0
8482496,2024,Nils Aman,VAN,C,other,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8482496,2024,Nils Aman,VAN,C,all,7,4436,109,1.09,0.36,0.51,0.5,0.49,0.41,0.49,81,3.85,0.82,0.32,0.94,0.14,1.6,1.17,0.8,0.85,0.83,0,2,3,2,3,8,2,0,0,0,2,0,0,3,3,5,0,0,10,10,0,1,0,4,1,0,0.53,0.29,0,0,0,8.54,5,5.24,0,0.07,0,0.44,0.45,0.48,0.48,109,10,17,19,63,17,10,14,68,10,13,21019,0,0,0,0,29.24,2.09,2.05,2.16,2.11,27,14,23,64,2,4,0,33,6,2,0.68,0.79,0.62,1,0,1,67.15,41,42.43,0.36,0.66,0.66,1.79,1.88,1.86,43.14,3.65,3.45,3.61,3.4,41,18,5,64,7,5,1,47,8,4,1.36,0.98,1.31,3,2,2,62.14,59,57.7,0.63,0.96,0.96,3.33,3.27,3.24,16.94,16.27,327,343,0,0,0,0,0,0
8482496,2024,Nils Aman,VAN,C,5on5,7,4135,98,1.09,0.4,0.52,0.52,0.5,0.43,0.51,79,3.85,0.82,0.32,0.94,0.14,1.6,1.17,0.8,0.85,0.83,0,2,3,2,3,8,2,0,0,0,2,0,0,3,3,5,0,0,9,10,0,1,0,4,1,0,0.53,0.29,0,0,0,8.54,5,5.24,0,0.07,0,0.44,0.45,0.48,0.48,98,10,12,19,57,17,9,11,61,9,13,17262,0,0,0,0,28.39,2.08,2.04,2.15,2.11,27,13,23,63,2,4,0,32,6,2,0.67,0.79,0.62,1,0,1,66.15,40,41.43,0.35,0.66,0.66,1.78,1.87,1.85,39.37,3.1,2.89,3.05,2.84,36,18,4,58,5,4,1,44,7,3,1.3,0.89,0.91,3,1,1,56.14,54,52.7,0.54,0.92,0.92,2.72,2.66,2.63,11.24,10.51,271,274,0.28,0.15,9,4,6,4
8482496,2024,Nils Aman,VAN,C,4on5,7,301,11,0.47,0.01,0.04,0.14,0.07,0.17,0.08,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,6,0,1,3,7,1,0,1157,0,0,0,0,0.85,0.01,0.01,0.01,0.01,0,1,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0,0,0.01,0.01,0.01,3.77,0.56,0.55,0.56,0.55,5,0,1,6,2,1,0,3,1,1,0.06,0.1,0.41,0,1,1,6,5,5,0.09,0.04,0.04,0.61,0.61,0.61,0.11,2.5,2,27,0,0,0,0,0,0
8482496,2024,Nils Aman,VAN,C,5on4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480893,2024,Kirill Marchenko,CBJ,R,other,53,2528,42,48.27,0.56,0.43,0.61,0.34,0.6,0.38,144,13.04,3.4,0.93,2.5,0.54,7.53,4.1,3.23,3.4,3.23,3,1,13,6,8,27,8,4,1,0,1,0,9,4,9,15,1,2,0,1,2,0,10,3,6,0.43,0.35,2.63,1,1,2,27,19,19,0,0.28,0.01,0.28,3.4,3.4,3.24,42,12,4,7,19,2,7,19,14,0,0,3640,2,0,0,1,46.21,11.2,10.05,11.2,10.05,45,19,28,92,9,3,0,34,14,16,1.26,1.78,8.15,2,1,6,92,64,64,0.92,0.83,0.83,11.29,11.29,10.33,29.16,8.96,8.12,8.96,8.12,26,16,16,58,8,2,1,19,6,17,0.83,0.78,7.35,1,0,7,58,42,42,0.53,0.54,0.54,8.95,8.95,8.27,7.7,10.38,66,126,0,0.1,0,3,0,3
8480893,2024,Kirill Marchenko,CBJ,R,all,53,59764,1125,58.32,0.57,0.41,0.57,0.43,0.58,0.44,154,151.79,13.96,10.23,35.76,5.19,82.98,59.88,13.15,14.02,13.21,22,12,144,64,88,296,55,21,15,2,25,0,78,69,123,187,6,12,11,39,26,61,164,27,17,5.07,3.3,5.59,11,5,5,297.8,208,208.83,22,2.34,3.02,2.55,13.74,13.79,13.31,1125,222,101,225,577,147,162,197,619,11,24,133755,12,22,10,26,631.38,65.74,61.56,66.04,61.84,621,247,337,1205,85,72,13,638,152,78,17.72,18.67,29.34,32,28,25,1214.06,868,872.96,9.89,15.96,15.63,60,60.21,57.99,465.08,49.16,46.62,49.26,46.68,405,236,250,891,33,59,5,462,121,58,13.75,14.94,20.47,13,9,11,890.39,641,640.61,6.43,12.91,13.37,42.21,42.23,40.82,85.54,120.94,1861,2458,0,0,0,0,0,0
